SNP Name,Position (cM),Mean LOD,Mean P Value,Variance LOD,Variance P Value,Joint LOD,Joint P Value,A Mean Est,A Mean Lower Bound,A Mean Upper Bound,A Standard Deviation Est,A Standard Deviation Lower Bound,A Standard Deviation Upper Bound,B Mean Est,B Mean Lower Bound,B Mean Upper Bound,B Standard Deviation Est,B Standard Deviation Lower Bound,B Standard Deviation Upper Bound
AI714808,2,1.0541831456995197,0,0.5725573804043058,0,1.540089271949296,0,63.1045576407501,62.41826080034922,63.79085448115098,13.638909522766603,12.312115849952999,15.108682799709332,60.528925619834176,59.333492915382315,61.72435832428604,13.529762444359626,11.304532323458101,16.193015912825224
AI770873,3,0.0014136456271178195,0,0.14528611752584408,0,0.14686949854334083,0,62.70614035087681,61.84077016149455,63.57151054025907,12.69815860618575,11.107457360346215,14.51666450356946,62.15441176470557,61.343919549184456,62.96490398022669,12.986809485315243,11.48907368089346,14.679792757213669
umc2030,2,3.0941114208384097,0,0.7638832193150692,0,3.6481552719241614,0,63.76276276276277,63.03390993443616,64.49161559108937,16.438553281537462,14.856003727658724,18.18968539209792,59.539473684210506,58.48590660864457,60.59304075977644,16.022687295590302,13.793243836753343,18.61248240157982
mmp3,4,0.21968197170733644,0,0.10598779377798806,0,0.33088467200647126,0,62.01328903654504,61.254623320387644,62.771954752702435,6.035755271039322,5.117133471301401,7.119286978968307,61.89156626506041,60.457181228831615,63.32595130128921,6.005469995840196,4.385272907351669,8.224270332292143
gpm246b,9,0.3047212807461777,0,0.003106036250588573,0,0.308507906326799,0,61.43722943722919,60.636762502798646,62.23769637165974,13.426740674976664,11.831740694173236,15.236757617740368,63.2941176470586,62.10247806451133,64.48575722960587,16.394236981060207,14.034804218860017,19.15032101623382
gpm282,5,1.477228821633653,0,1.9979011425811407e-5,0,1.492564720558565,0,63.46567164179148,62.7137239563779,64.21761932720507,15.195041869211684,13.677568392306132,16.88087317749954,59.7342657342662,58.741994131655666,60.72653733687674,13.025821326318146,11.088392263206227,15.301769381678032
bnl6.32,1,5.507082511569713e-4,0,0.05464040897305721,0,0.0555276858526174,0,62.19758064516107,61.362454149518584,63.03270714080355,12.61429765988227,11.087873625101016,14.35085849931498,62.27941176470568,61.3442271215883,63.21459640782306,12.808377143529189,11.110489892834105,14.765732801457354
IDP127,8,1.6829821537803578,0,2.015452156037075,0,3.5991565839456503,0,61.39344262295083,60.524699665390024,62.262185580511634,14.286570690441836,12.602056825126349,16.19625311370117,63.466386554621835,62.61948143962192,64.31329166962175,13.74443432464076,12.104804482708715,15.606156644183194
AY103806,8,0.8126535165224736,0,0.03969380312033065,0,0.8702629037909201,0,61.06282722513068,60.106218561734835,62.01943588852653,11.71678906757344,10.067671961971659,13.63603686855952,63.08247422680396,62.316635969586834,63.848312484021086,11.584542539293894,10.244858936865173,13.099411780263539
IDP1396,5,5.877953984504025,0,0.036092474165832736,0,5.8819856744556285,0,64.70250896057341,63.90381763601431,65.50120028513251,14.117556038075007,12.557741157942097,15.8711177417555,58.836734693877496,57.934807642423316,59.738661745331676,13.345545868626564,11.605663917061959,15.346265048204458
gpm814,6,0.06176631666566775,0,0.0039134166285767396,0,0.06908048231117297,0,63.962962962963026,62.948187222319845,64.9777387036062,11.51274978563268,9.67770121726755,13.695753221859466,62.42292490118586,61.531060345501594,63.31478945687012,13.829556072380862,12.182186829425264,15.699695287643982
gpm230,2,0.2586719881750608,0,0.42342361180048366,0,0.6921825603318542,0,61.54035087719317,60.732614940596044,62.348086813790296,12.013848767835983,10.608579260281585,13.60526783796713,63.1493506493508,62.0661150368235,64.23258626187811,11.851394050382272,10.006326905445995,14.036673223317605
IDP2431,3,0.07796516436393448,0,0.1723745512259118,0,0.2583697245380998,0,61.88725490196055,60.872201854315584,62.90230794960552,11.304787527729678,9.688644842032966,13.190515611912618,62.80575539568323,62.058952965001424,63.55255782636503,9.84662497641821,8.627675600713474,11.237791951543132
IDP3877,8,2.385185425082154,0,0.0808971328847781,0,2.5144146730851795,0,60.068571428571104,59.03206711913872,61.105075738003485,12.639767099310442,10.815010555326847,14.77240465994001,63.755700325732604,63.01536869111473,64.49603196035048,11.977742104811393,10.647605813802942,13.474043690027498
npi409a,5,1.9352021485524071,0,9.785438394249298e-5,0,1.9410072479590426,0,60.632958801498276,59.79622017430784,61.46969742868871,15.95855332854158,14.218123198420773,17.912028246329495,64.43776824034349,63.625183094475055,65.25035338621191,14.39328678714677,12.719621335124268,16.287175465277315
gpm896a,6,8.544822632321502e-5,0,1.4663281097762304,0,1.4663822812532847,0,62.45112781954855,61.66047982016085,63.241775818936254,14.72356549225491,13.104628150721142,16.54250531273488,62.621890547263376,61.630462550879955,63.6133185436468,16.122142389413703,14.100249534477134,18.433962788316617
lim269,3,0.5637581080115824,0,0.051913054804507704,0,0.6458742282795307,0,61.77469135802468,61.07246458982866,62.4769181262207,14.388919093416318,12.94660000844575,15.991920082633039,63.67701863354036,62.56838682582507,64.78565044125564,16.1024173023372,13.861699889934341,18.70534242101794
bnlg1074,10,0.44415442909785147,0,0.01338844642306765,0,0.4721959631594658,0,62.443636363636365,61.64372958941005,63.24354313786268,13.961478999230412,12.405483488590571,15.71263998095875,63.83152173913043,62.89245376529039,64.77058971297046,13.395781645228013,11.59393588448158,15.477657257602788
AY109980,4,0.06760214839801859,0,0.5756875272763663,0,0.6505133371345221,0,62.373390557939835,61.5451820092259,63.201599106653774,11.501245327474734,10.038969586304438,13.176516070256772,61.828193832599034,60.91917254915507,62.737215116043,12.423582296560571,10.824696548329364,14.2586350010185
umc52a,4,0.29074804239999047,0,1.2701402570303633,0,1.559748440804612,0,61.839130434782724,61.00820029310416,62.67006057646129,10.443293879941125,9.058048712894802,12.040384250479617,62.95522388059714,61.973328592671116,63.93711916852316,11.45258218064275,9.835406590850965,13.335660035283572
umc2134,9,0.23047368240837984,0,0.01186449600214431,0,0.23889479368612507,0,60.15819209039551,59.048318001912975,61.268066178878044,18.998594783386107,16.560336039138726,21.795850210421094,63.33770491803282,62.64582402011871,64.02958581594693,15.255162238606319,13.739601202740355,16.937898814689348
mtl1,4,0.18494680395531035,0,0.045424858688845285,0,0.23682856987916764,0,63.086206896551495,62.27702987583821,63.89538391726478,10.462773214853334,9.092700043071659,12.039286771465056,61.653386454183,60.766684236115765,62.540088672250235,11.82528473251173,10.33261089071037,13.533593830645176
gpm34i,3,0.35753275244067634,0,0.034792508066235975,0,0.42052552795480114,0,62.74358974358988,61.89911540972334,63.588064077456416,13.635377403473028,11.998231931620104,15.49590956357166,60.38255033557059,59.30740001708806,61.45770065405313,13.85757896914221,11.805193528042494,16.266780754576484
php20644,1,0.12065885721578246,0,0.31545116891021124,0,0.4208309182483889,0,62.21052631578927,61.396249560674484,63.02480307090405,12.757555499787664,11.294148681151002,14.410579046279727,62.18238993710673,61.18345162568107,63.18132824853238,11.718171176100697,9.954450442304418,13.794386391119463
AY110266,2,0.41553151088337753,0,0.08393596641347069,0,0.49570912236628095,0,61.933544303797355,61.18006151873632,62.687027088858386,9.373594352469707,8.228068512823151,10.678602268286738,62.651315789473585,61.54843189377716,63.75419968517001,9.496130067117916,7.869112017306453,11.459550461767064
gpm535,5,0.991949081997805,0,0.368378398867401,0,1.381674099713304,0,61.39591836734699,60.577060763186005,62.21477597150797,14.633708880022532,12.961578982108668,16.52155465633029,63.66666666666673,62.41280450156497,64.92052883176848,16.74675440802034,14.221340269523116,19.720629553008592
gpm772a,4,0.114612211534448,0,0.9936750437894979,0,1.1018014819408408,0,61.98360655737664,61.159036584510375,62.8081765302429,8.825237280651482,7.594876030360766,10.254915649505492,62.570175438596046,61.654141590124716,63.486209287067375,9.378325354387608,8.029166497634996,10.954186400127103
IDP75,7,1.7179154224221038,0,0.2646516878134509,0,2.2243677049293398,0,63.09308510638331,62.441468619760514,63.74470159300611,10.868571320370048,9.740687022564995,12.127054516003176,60.018867924528635,58.51928901603425,61.51844683302302,13.125249422813406,10.678009735770232,16.133359743433235
mmc0351,5,0.036734393674386946,0,0.6881684563302619,0,0.715648441027293,0,61.76381909547744,60.8843428599665,62.64329533098837,13.473628125306478,11.746702030433303,15.454436010100556,62.72592592592597,61.90343663511898,63.54841521673296,14.719608116668795,13.084468566773852,16.55908774610048
umc1600,3,0.027052469800049533,0,0.8085949849359947,0,0.8513026101772919,0,61.34210526315793,60.35813215282744,62.32607837348843,14.50551131163037,12.593663519914033,16.70759728327829,63.15827338129501,62.37683869991122,63.939708062678804,13.91951003840819,12.384530767370762,15.644739663437413
AY110625,5,0.06341074087156386,0,0.2683033197324721,0,0.3270984522162304,0,62.89956331877719,62.02659583441343,63.77253080314095,13.236315056592307,11.600018652228345,15.103427117655245,62.20784313725479,61.367420983750215,63.04826529075937,13.447129198552318,11.866463395768506,15.23834672991443
umc1959,8,1.5077598154852978,0,1.0272186875428968,0,2.500195610986069,0,59.314960629921195,58.163954308818965,60.465966951023425,8.39140870069483,6.777354684945183,10.389856109864557,63.990769230769175,63.276582582187444,64.7049558793509,8.339781288606334,7.297259583570999,9.531242673397163
bnlg2291,4,0.05213950338620195,0,0.1041988385871548,0,0.15523520361116977,0,62.19852941176409,61.41315898691774,62.98389983661044,12.239066567392566,10.812726665306101,13.853559335935165,62.14851485148461,61.19785036163427,63.09917934133495,12.755609684352404,11.047305954331591,14.72807751429649
AY110016,10,0.022794424256432147,0,0.08889979636698209,0,0.10923487871504048,0,62.799999999999876,62.020974552730245,63.57902544726951,11.58065267200394,10.217919731305885,13.125129168777693,62.08648648648635,61.091622947881355,63.081350025091346,12.00099383498441,10.28792709719288,13.999307311055064
gpm110,3,0.6932663188374583,0,0.9216578155242037,0,1.478560614636961,0,62.5235602094245,61.51911065740512,63.52800976144388,16.552830118224083,14.454837286883558,18.955328205002537,62.45318352059969,61.6522995723747,63.25406746882467,15.542325706998206,13.859060180448033,17.43003387222524
IDP121,10,0.6287081444979737,0,0.8385580603605861,0,1.4820850422753713,0,63.394557823129084,62.61562061399541,64.17349503226276,15.2581179470032,13.657096007271067,17.04682775611393,61.398876404494175,60.39978118842963,62.39797162055872,15.22638666761828,13.204591879615512,17.55774453807462
IDP1675,1,0.37605638766954463,0,0.7074297723553651,0,1.1227187267676453,0,63.20489296636104,62.48235872116188,63.92742721156019,16.874647828325795,15.261086166498178,18.658812107038926,60.754838709677635,59.64441869024128,61.86525872911399,17.956356755684567,15.517395883984891,20.77866353014756
umc13,1,4.757283440028267,0,0.08459703600321374,0,4.771408160932283,0,60.4008097165993,59.55576056652123,61.245858866677366,15.194582197208511,13.464894775921085,17.146463599596345,65.02162162162173,64.06511103255814,65.97813221068533,14.86823626075966,12.930435059071062,17.096443274790317
BE640649,2,0.14053238084519085,0,0.21713107405587365,0,0.36410344443694237,0,61.2645914396885,60.42143347749732,62.10774940187969,13.78719816559717,12.182793845318818,15.602893365095067,63.183035714285516,62.331787907375315,64.03428352119572,12.98866081561342,11.376625231595694,14.829117277636536
IDP2455,2,2.7291707626001203,0,0.6567235019912924,0,3.236684030702205,0,63.82911392405101,63.08101467581589,64.57721317228614,14.365214895676646,12.879620694312305,16.022164308774975,59.72891566265092,58.71445941704318,60.74337190825866,14.111280211495396,12.138231502395588,16.405044603741644
gpm754b,7,1.6868232471284097,0,1.8018458271069488,0,3.372394914139316,0,63.98712446351908,63.06724957954463,64.90699934749354,8.790794362716152,7.497705838107252,10.30689482838799,60.20855614973242,59.32296068562068,61.09415161384417,7.782484063599441,6.516080484886626,9.295013826280734
mmp33,2,0.03923148248904886,0,0.12277204088146428,0,0.16602154303836703,0,62.013114754098304,61.23743452163848,62.78879498655813,6.821538745795206,5.840287857088975,7.96765364979446,62.47222222222217,61.40020975887477,63.54423468556957,6.566393270034828,5.238006404980097,8.231666256796515
IDP660,2,0.29979430386726336,0,0.12405257830043968,0,0.42429888929978254,0,61.16849816849784,60.371166758577395,61.96582957841829,11.254799928581674,9.894508835006583,12.802103019428731,64.04784688995176,63.118655981502705,64.97703779840081,11.462663761835987,9.893448349587995,13.280774900126676
gpm719,5,1.3500051241886295,0,0.0953905751679796,0,1.417391785421123,0,63.31402439024397,62.60946993558237,64.01857884490558,12.028023739181217,10.74329743214418,13.466382736220357,59.162790697674524,57.90999782335556,60.41558357199349,13.380083275873181,11.17467201372496,16.020750161563317
bnl7.65,4,0.6342888816146106,0,0.07798434854833428,0,0.6981613006448136,0,61.18468468468446,60.33617188517794,62.033197484190985,12.661274369394704,11.073118280650275,14.477210898868595,63.49751243781073,62.547947845130416,64.44707703049103,13.483620312634056,11.712075651674665,15.523125203625343
hdt105,8,0.23775394925571156,0,0.010353734293572626,0,0.2460043503346894,0,61.83181818181856,60.99433061591219,62.669305747724934,12.087368188860982,10.548188143751803,13.851143698041932,62.627306273063084,61.778671597334124,63.475940948792044,13.57799058350569,12.00985102577153,15.35088386110314
umc1245,1,0.008050953013924778,0,0.040309378360012506,0,0.04837031017881842,0,62.12227074235804,61.25511273971629,62.98942874499979,11.285634920505464,9.808747289615535,12.984895195921048,62.44680851063825,61.463291436763534,63.430325584512964,11.579436709847661,9.918825574662764,13.518067588553842
IDP642,4,1.0694232488517834,0,0.005389448473429963,0,1.071957439700042,0,62.955017301038225,62.16000149976723,63.75003310230922,10.090582793203476,8.83913642002288,11.519209147609295,61.611398963730736,60.669004337535284,62.55379358992619,9.809422352539546,8.342065512420175,11.534885065004246
umc121,3,0.1789926868356987,0,0.006622489955445137,0,0.18634752901870502,0,62.85207100591652,61.89256172397765,63.81158028785539,9.540774820784693,8.033287451647045,11.331149884628648,62.068027210883805,61.27888868755735,62.85716573421026,10.26105822572901,9.006660135306808,11.690161983470288
mmp61,1,1.2687178631983627,0,2.6004991263263517,0,4.054987788391304,0,60.978647686832794,60.21140667051664,61.74588870314895,8.815530736611358,7.664670207757221,10.13919452000526,64.34883720930237,63.283513623128364,65.41416079547638,9.460587098537871,7.911572730500636,11.312884466570225
umc2264,3,0.03321716217618724,0,0.0012909678938334294,0,0.03417187634395205,0,62.00000000000026,61.06458765616027,62.935412343840255,1.7771270813196318,0.9620839376092072,3.282645660843022,62.47321428571454,61.65250109096271,63.29392748046637,1.7279506816140588,0.9367449610564824,3.1874348752546493
IDP783,3,0.16825086325347652,0,0.01851920910461059,0,0.18809845850948326,0,62.4786885245904,61.71235306418255,63.245023984998255,13.788743202925449,12.313862433973366,15.440276366224833,62.31073446327712,61.30886267042969,63.31260625612455,13.731969565859158,11.836946944591789,15.930373688448183
gpm409a,2,0.7630216899445513,0,0.015667976632966405,0,0.7819581045795087,0,61.21582733812921,60.40416835991899,62.02748631633943,13.62181362497741,12.086934018421784,15.351602494959952,64.35582822085858,63.33563660234833,65.37601983936884,13.1086582019679,11.213845962249396,15.323638333761398
gpm912c,7,0.5148708628793836,0,0.06912084299283716,0,0.5620914949151962,0,62.32217573221737,61.42097690105926,63.22337456337547,12.140725755324466,10.593168050997043,13.91436642526648,63.29411764705858,62.137547138126656,64.4506881559905,11.050395775925864,9.108651041832733,13.4060736594022
gpm328b,2,0.44340541237647985,0,0.053336447687910384,0,0.4847723219131334,0,61.321839080459974,60.43582618195532,62.20785197896463,16.89566536503859,15.038629146807104,18.982016601424885,63.25142857142876,62.32870774745463,64.17414939540289,14.263654180603146,12.373035745841776,16.443161950147275
